year,week,publication_date,NOMBRE,variety,quality,size,sale_format,unit,price
2024,2,2024-01-12,aguacate criollo,aguacate_criollo,,,,u,550
2024,2,2024-01-12,aguacate Hass,aguacate_hass,,,,kg,2035
2024,2,2024-01-12,apio verde,apio_verde,,,,mata,1870
2024,2,2024-01-12,ayote sazón,ayote_sazon,,,,kg,465
2024,2,2024-01-12,ayote tierno,ayote_tierno,,,,u,585
2024,2,2024-01-12,banano criollo,banano_criollo,,,,u,45
2024,2,2024-01-12,brócoli,brocoli,,,,kg,1640
2024,2,2024-01-12,camote,camote,,,,kg,1400
2024,2,2024-01-12,cebolla blanca,cebolla_blanca,,,suelta,kg,1310
2024,2,2024-01-12,cebolla blanca,cebolla_blanca,,,trenza,kg,1310
2024,2,2024-01-12,coliflor,coliflor,,,,u,905
2024,2,2024-01-12,coco,coco,,,,u,495
2024,2,2024-01-12,culantro castilla,culantro_castilla,,,,rollo,95
2024,2,2024-01-12,chayote sazón blanco,chayote_sazon_blanco,,,,u,475
2024,2,2024-01-12,chayote tierno criollo,chayote_tierno_criollo,,,,u,345
2024,2,2024-01-12,chayote tierno quelite,chayote_tierno_quelite,,,,u,85
2024,2,2024-01-12,chile dulce,chile_dulce,1,,,u,435
2024,2,2024-01-12,elote,elote,,,,u,170
2024,2,2024-01-12,fresa,fresa,,,,kg,2775
2024,2,2024-01-12,frijol tierno,frijol_tierno,,,,kg,1950
2024,2,2024-01-12,huevos,huevos,,,,kg,1825
2024,2,2024-01-12,lechuga americana,lechuga_americana,,,,u,285
2024,2,2024-01-12,limón mandarino,limon_mandarino,,,,u,70
2024,2,2024-01-12,limón mesino,limon_mesino,,,,u,145
2024,2,2024-01-12,manga,manga,,P,,kg,1590
2024,2,2024-01-12,maracuyá,maracuya,,,,kg,1125
2024,2,2024-01-12,mora,mora,,,,kg,2555
2024,2,2024-01-12,melón cantalupo,melon_cantalupo,,,,kg,925
2024,2,2024-01-12,naranja,naranja,,,,u,125
2024,2,2024-01-12,ñampí,nampi,,,,kg,1065
2024,2,2024-01-12,papa amarilla,papa_amarilla,,,,kg,530
2024,2,2024-01-12,papa blanca,papa_blanca,,,,kg,515
2024,2,2024-01-12,papaya,papaya,,,,kg,490
2024,2,2024-01-12,pepino,pepino,,,,kg,645
2024,2,2024-01-12,piña,pina,,G,,u,1105
2024,2,2024-01-12,plátano,platano,,,,u,200
2024,2,2024-01-12,remolacha,remolacha,,,,u,465
2024,2,2024-01-12,repollo verde,repollo_verde,,,,kg,700
2024,2,2024-01-12,sandía,sandia,,,,kg,640
2024,2,2024-01-12,tiquisque,tiquisque,,,,kg,2190
2024,2,2024-01-12,tomate,tomate,1,,,kg,1475
2024,2,2024-01-12,vainica,vainica,,,,kg,1355
2024,2,2024-01-12,yuca,yuca,,,corriente,kg,365
2024,2,2024-01-12,yuca,yuca,,,parafinada,kg,405
2024,2,2024-01-12,zanahoria,zanahoria,,,,kg,395
2024,2,2024-01-12,zapallo,zapallo,,,,u,550
2024,3,2024-01-19,aguacate criollo,aguacate_criollo,,,,u,550
2024,3,2024-01-19,aguacate Hass,aguacate_hass,,,,kg,2065
2024,3,2024-01-19,apio verde,apio_verde,,,,mata,1845
2024,3,2024-01-19,ayote sazón,ayote_sazon,,,,kg,510
2024,3,2024-01-19,ayote tierno,ayote_tierno,,,,u,660
2024,3,2024-01-19,banano criollo,banano_criollo,,,,u,40
2024,3,2024-01-19,brócoli,brocoli,,,,kg,1550
2024,3,2024-01-19,camote,camote,,,,kg,1210
2024,3,2024-01-19,cebolla blanca,cebolla_blanca,,,suelta,kg,1165
2024,3,2024-01-19,cebolla blanca,cebolla_blanca,,,trenza,kg,1165
2024,3,2024-01-19,coliflor,coliflor,,,,u,1115
2024,3,2024-01-19,coco,coco,,,,u,495
2024,3,2024-01-19,culantro castilla,culantro_castilla,,,,rollo,95
2024,3,2024-01-19,chayote sazón blanco,chayote_sazon_blanco,,,,u,475
2024,3,2024-01-19,chayote tierno criollo,chayote_tierno_criollo,,,,u,345
2024,3,2024-01-19,chayote tierno quelite,chayote_tierno_quelite,,,,u,85
2024,3,2024-01-19,chile dulce,chile_dulce,1,,,u,440
2024,3,2024-01-19,elote,elote,,,,u,170
2024,3,2024-01-19,fresa,fresa,,,,kg,2765
2024,3,2024-01-19,frijol tierno,frijol_tierno,,,,kg,1950
2024,3,2024-01-19,huevos,huevos,,,,kg,1825
2024,3,2024-01-19,lechuga americana,lechuga_americana,,,,u,280
2024,3,2024-01-19,limón mandarino,limon_mandarino,,,,u,75
2024,3,2024-01-19,limón mesino,limon_mesino,,,,u,180
2024,3,2024-01-19,manga,manga,,P,,kg,1555
2024,3,2024-01-19,maracuyá,maracuya,,,,kg,1125
2024,3,2024-01-19,mora,mora,,,,kg,2555
2024,3,2024-01-19,melón cantalupo,melon_cantalupo,,,,kg,750
2024,3,2024-01-19,naranja,naranja,,,,u,125
2024,3,2024-01-19,ñampí,nampi,,,,kg,1000
2024,3,2024-01-19,papa amarilla,papa_amarilla,,,,kg,675
2024,3,2024-01-19,papa blanca,papa_blanca,,,,kg,645
2024,3,2024-01-19,papaya,papaya,,,,kg,445
2024,3,2024-01-19,pepino,pepino,,,,kg,585
2024,3,2024-01-19,piña,pina,,G,,u,1045
2024,3,2024-01-19,plátano,platano,,,,u,205
2024,3,2024-01-19,remolacha,remolacha,,,,u,465
2024,3,2024-01-19,repollo verde,repollo_verde,,,,kg,905
2024,3,2024-01-19,sandía,sandia,,,,kg,650
2024,3,2024-01-19,tiquisque,tiquisque,,,,kg,2025
2024,3,2024-01-19,tomate,tomate,1,,,kg,775
2024,3,2024-01-19,vainica,vainica,,,,kg,1220
2024,3,2024-01-19,yuca,yuca,,,corriente,kg,400
2024,3,2024-01-19,yuca,yuca,,,parafinada,kg,475
2024,3,2024-01-19,zanahoria,zanahoria,,,,kg,385
2024,3,2024-01-19,zapallo,zapallo,,,,u,550
2024,4,2024-01-26,aguacate criollo,aguacate_criollo,,,,u,550
2024,4,2024-01-26,aguacate Hass,aguacate_hass,,,,kg,2165
2024,4,2024-01-26,apio verde,apio_verde,,,,mata,1535
2024,4,2024-01-26,ayote sazón,ayote_sazon,,,,kg,550
2024,4,2024-01-26,ayote tierno,ayote_tierno,,,,u,685
2024,4,2024-01-26,banano criollo,banano_criollo,,,,u,40
2024,4,2024-01-26,brócoli,brocoli,,,,kg,1205
2024,4,2024-01-26,camote,camote,,,,kg,1190
2024,4,2024-01-26,cebolla blanca,cebolla_blanca,,,suelta,kg,1100
2024,4,2024-01-26,cebolla blanca,cebolla_blanca,,,trenza,kg,1100
2024,4,2024-01-26,coliflor,coliflor,,,,u,1370
2024,4,2024-01-26,coco,coco,,,,u,585
2024,4,2024-01-26,culantro castilla,culantro_castilla,,,,rollo,110
2024,4,2024-01-26,chayote sazón blanco,chayote_sazon_blanco,,,,u,475
2024,4,2024-01-26,chayote tierno criollo,chayote_tierno_criollo,,,,u,365
2024,4,2024-01-26,chayote tierno quelite,chayote_tierno_quelite,,,,u,105
2024,4,2024-01-26,chile dulce,chile_dulce,1,,,u,295
2024,4,2024-01-26,elote,elote,,,,u,140
2024,4,2024-01-26,fresa,fresa,,,,kg,2755
2024,4,2024-01-26,frijol tierno,frijol_tierno,,,,kg,1950
2024,4,2024-01-26,huevos,huevos,,,,kg,1700
2024,4,2024-01-26,lechuga americana,lechuga_americana,,,,u,285
2024,4,2024-01-26,limón mandarino,limon_mandarino,,,,u,75
2024,4,2024-01-26,limón mesino,limon_mesino,,,,u,180
2024,4,2024-01-26,manga,manga,,P,,kg,1480
2024,4,2024-01-26,maracuyá,maracuya,,,,kg,1155
2024,4,2024-01-26,mora,mora,,,,kg,2565
2024,4,2024-01-26,melón cantalupo,melon_cantalupo,,,,kg,900
2024,4,2024-01-26,naranja,naranja,,,,u,125
2024,4,2024-01-26,ñampí,nampi,,,,kg,1000
2024,4,2024-01-26,papa amarilla,papa_amarilla,,,,kg,690
2024,4,2024-01-26,papa blanca,papa_blanca,,,,kg,670
2024,4,2024-01-26,papaya,papaya,,,,kg,460
2024,4,2024-01-26,pepino,pepino,,,,kg,425
2024,4,2024-01-26,piña,pina,,G,,u,1045
2024,4,2024-01-26,plátano,platano,,,,u,200
2024,4,2024-01-26,remolacha,remolacha,,,,u,465
2024,4,2024-01-26,repollo verde,repollo_verde,,,,kg,1015
2024,4,2024-01-26,sandía,sandia,,,,kg,510
2024,4,2024-01-26,tiquisque,tiquisque,,,,kg,1875
2024,4,2024-01-26,tomate,tomate,1,,,kg,715
2024,4,2024-01-26,vainica,vainica,,,,kg,1200
2024,4,2024-01-26,yuca,yuca,,,corriente,kg,350
2024,4,2024-01-26,yuca,yuca,,,parafinada,kg,420
2024,4,2024-01-26,zanahoria,zanahoria,,,,kg,435
2024,4,2024-01-26,zapallo,zapallo,,,,u,550
2024,5,2024-02-02,aguacate criollo,aguacate_criollo,,,,u,650
2024,5,2024-02-02,aguacate Hass,aguacate_hass,,,,kg,2035
2024,5,2024-02-02,apio verde,apio_verde,,,,mata,1695
2024,5,2024-02-02,ayote sazón,ayote_sazon,,,,kg,690
2024,5,2024-02-02,ayote tierno,ayote_tierno,,,,u,735
2024,5,2024-02-02,banano criollo,banano_criollo,,,,u,40
2024,5,2024-02-02,brócoli,brocoli,,,,kg,1215
2024,5,2024-02-02,camote,camote,,,,kg,1180
2024,5,2024-02-02,cebolla blanca,cebolla_blanca,,,suelta,kg,985
2024,5,2024-02-02,cebolla blanca,cebolla_blanca,,,trenza,kg,985
2024,5,2024-02-02,coliflor,coliflor,,,,u,1255
2024,5,2024-02-02,coco,coco,,,,u,500
2024,5,2024-02-02,culantro castilla,culantro_castilla,,,,rollo,95
2024,5,2024-02-02,chayote sazón blanco,chayote_sazon_blanco,,,,u,490
2024,5,2024-02-02,chayote tierno criollo,chayote_tierno_criollo,,,,u,390
2024,5,2024-02-02,chayote tierno quelite,chayote_tierno_quelite,,,,u,110
2024,5,2024-02-02,chile dulce,chile_dulce,1,,,u,315
2024,5,2024-02-02,elote,elote,,,,u,145
2024,5,2024-02-02,fresa,fresa,,,,kg,2690
2024,5,2024-02-02,frijol tierno,frijol_tierno,,,,kg,1950
2024,5,2024-02-02,huevos,huevos,,,,kg,1475
2024,5,2024-02-02,lechuga americana,lechuga_americana,,,,u,290
2024,5,2024-02-02,limón mandarino,limon_mandarino,,,,u,80
2024,5,2024-02-02,limón mesino,limon_mesino,,,,u,180
2024,5,2024-02-02,manga,manga,,P,,kg,1545
2024,5,2024-02-02,maracuyá,maracuya,,,,kg,1120
2024,5,2024-02-02,mora,mora,,,,kg,2515
2024,5,2024-02-02,melón cantalupo,melon_cantalupo,,,,kg,725
2024,5,2024-02-02,naranja,naranja,,,,u,125
2024,5,2024-02-02,ñampí,nampi,,,,kg,950
2024,5,2024-02-02,papa amarilla,papa_amarilla,,,,kg,765
2024,5,2024-02-02,papa blanca,papa_blanca,,,,kg,765
2024,5,2024-02-02,papaya,papaya,,,,kg,445
2024,5,2024-02-02,pepino,pepino,,,,kg,575
2024,5,2024-02-02,piña,pina,,G,,u,1045
2024,5,2024-02-02,plátano,platano,,,,u,200
2024,5,2024-02-02,remolacha,remolacha,,,,u,470
2024,5,2024-02-02,repollo verde,repollo_verde,,,,kg,925
2024,5,2024-02-02,sandía,sandia,,,,kg,485
2024,5,2024-02-02,tiquisque,tiquisque,,,,kg,1760
2024,5,2024-02-02,tomate,tomate,1,,,kg,1395
2024,5,2024-02-02,vainica,vainica,,,,kg,1190
2024,5,2024-02-02,yuca,yuca,,,corriente,kg,350
2024,5,2024-02-02,yuca,yuca,,,parafinada,kg,380
2024,5,2024-02-02,zanahoria,zanahoria,,,,kg,425
2024,5,2024-02-02,zapallo,zapallo,,,,u,550
2024,6,2024-02-09,aguacate criollo,aguacate_criollo,,,,u,650
2024,6,2024-02-09,aguacate Hass,aguacate_hass,,,,kg,2035
2024,6,2024-02-09,apio verde,apio_verde,,,,mata,1510
2024,6,2024-02-09,ayote sazón,ayote_sazon,,,,kg,595
2024,6,2024-02-09,ayote tierno,ayote_tierno,,,,u,590
2024,6,2024-02-09,banano criollo,banano_criollo,,,,u,40
2024,6,2024-02-09,brócoli,brocoli,,,,kg,1935
2024,6,2024-02-09,camote,camote,,,,kg,1155
2024,6,2024-02-09,cebolla blanca,cebolla_blanca,,,suelta,kg,1360
2024,6,2024-02-09,cebolla blanca,cebolla_blanca,,,trenza,kg,1350
2024,6,2024-02-09,coliflor,coliflor,,,,u,1685
2024,6,2024-02-09,coco,coco,,,,u,500
2024,6,2024-02-09,culantro castilla,culantro_castilla,,,,rollo,100
2024,6,2024-02-09,chayote sazón blanco,chayote_sazon_blanco,,,,u,490
2024,6,2024-02-09,chayote tierno criollo,chayote_tierno_criollo,,,,u,380
2024,6,2024-02-09,chayote tierno quelite,chayote_tierno_quelite,,,,u,110
2024,6,2024-02-09,chile dulce,chile_dulce,1,,,u,335
2024,6,2024-02-09,elote,elote,,,,u,140
2024,6,2024-02-09,fresa,fresa,,,,kg,2685
2024,6,2024-02-09,frijol tierno,frijol_tierno,,,,kg,1950
2024,6,2024-02-09,huevos,huevos,,,,kg,1500
2024,6,2024-02-09,lechuga americana,lechuga_americana,,,,u,285
2024,6,2024-02-09,limón mandarino,limon_mandarino,,,,u,90
2024,6,2024-02-09,limón mesino,limon_mesino,,,,u,195
2024,6,2024-02-09,manga,manga,,P,,kg,1520
2024,6,2024-02-09,maracuyá,maracuya,,,,kg,1110
2024,6,2024-02-09,mora,mora,,,,kg,2485
2024,6,2024-02-09,melón cantalupo,melon_cantalupo,,,,kg,700
2024,6,2024-02-09,naranja,naranja,,,,u,125
2024,6,2024-02-09,ñampí,nampi,,,,kg,965
2024,6,2024-02-09,papa amarilla,papa_amarilla,,,,kg,805
2024,6,2024-02-09,papa blanca,papa_blanca,,,,kg,805
2024,6,2024-02-09,papaya,papaya,,,,kg,390
2024,6,2024-02-09,pepino,pepino,,,,kg,590
2024,6,2024-02-09,piña,pina,,G,,u,1105
2024,6,2024-02-09,plátano,platano,,,,u,200
2024,6,2024-02-09,remolacha,remolacha,,,,u,465
2024,6,2024-02-09,repollo verde,repollo_verde,,,,kg,770
2024,6,2024-02-09,sandía,sandia,,,,kg,495
2024,6,2024-02-09,tiquisque,tiquisque,,,,kg,1840
2024,6,2024-02-09,tomate,tomate,1,,,kg,1365
2024,6,2024-02-09,vainica,vainica,,,,kg,970
2024,6,2024-02-09,yuca,yuca,,,corriente,kg,350
2024,6,2024-02-09,yuca,yuca,,,parafinada,kg,380
2024,6,2024-02-09,zanahoria,zanahoria,,,,kg,455
2024,6,2024-02-09,zapallo,zapallo,,,,u,550
2024,7,2024-02-16,aguacate criollo,aguacate_criollo,,,,u,475
2024,7,2024-02-16,aguacate Hass,aguacate_hass,,,,kg,2165
2024,7,2024-02-16,apio verde,apio_verde,,,,mata,1890
2024,7,2024-02-16,ayote sazón,ayote_sazon,,,,kg,595
2024,7,2024-02-16,ayote tierno,ayote_tierno,,,,u,625
2024,7,2024-02-16,banano criollo,banano_criollo,,,,u,40
2024,7,2024-02-16,brócoli,brocoli,,,,kg,1935
2024,7,2024-02-16,camote,camote,,,,kg,990
2024,7,2024-02-16,cebolla blanca,cebolla_blanca,,,suelta,kg,1410
2024,7,2024-02-16,cebolla blanca,cebolla_blanca,,,trenza,kg,1415
2024,7,2024-02-16,coliflor,coliflor,,,,u,1700
2024,7,2024-02-16,coco,coco,,,,u,500
2024,7,2024-02-16,culantro castilla,culantro_castilla,,,,rollo,120
2024,7,2024-02-16,chayote sazón blanco,chayote_sazon_blanco,,,,u,460
2024,7,2024-02-16,chayote tierno criollo,chayote_tierno_criollo,,,,u,375
2024,7,2024-02-16,chayote tierno quelite,chayote_tierno_quelite,,,,u,135
2024,7,2024-02-16,chile dulce,chile_dulce,1,,,u,410
2024,7,2024-02-16,elote,elote,,,,u,170
2024,7,2024-02-16,fresa,fresa,,,,kg,2745
2024,7,2024-02-16,frijol tierno,frijol_tierno,,,,kg,1950
2024,7,2024-02-16,huevos,huevos,,,,kg,1500
2024,7,2024-02-16,lechuga americana,lechuga_americana,,,,u,245
2024,7,2024-02-16,limón mandarino,limon_mandarino,,,,u,90
2024,7,2024-02-16,limón mesino,limon_mesino,,,,u,195
2024,7,2024-02-16,manga,manga,,P,,kg,1340
2024,7,2024-02-16,maracuyá,maracuya,,,,kg,1115
2024,7,2024-02-16,mora,mora,,,,kg,2465
2024,7,2024-02-16,melón cantalupo,melon_cantalupo,,,,kg,650
2024,7,2024-02-16,naranja,naranja,,,,u,125
2024,7,2024-02-16,ñampí,nampi,,,,kg,965
2024,7,2024-02-16,papa amarilla,papa_amarilla,,,,kg,780
2024,7,2024-02-16,papa blanca,papa_blanca,,,,kg,780
2024,7,2024-02-16,papaya,papaya,,,,kg,390
2024,7,2024-02-16,pepino,pepino,,,,kg,515
2024,7,2024-02-16,piña,pina,,G,,u,1030
2024,7,2024-02-16,plátano,platano,,,,u,190
2024,7,2024-02-16,remolacha,remolacha,,,,u,440
2024,7,2024-02-16,repollo verde,repollo_verde,,,,kg,1015
2024,7,2024-02-16,sandía,sandia,,,,kg,460
2024,7,2024-02-16,tiquisque,tiquisque,,,,kg,1760
2024,7,2024-02-16,tomate,tomate,1,,,kg,1160
2024,7,2024-02-16,vainica,vainica,,,,kg,1315
2024,7,2024-02-16,yuca,yuca,,,corriente,kg,365
2024,7,2024-02-16,yuca,yuca,,,parafinada,kg,405
2024,7,2024-02-16,zanahoria,zanahoria,,,,kg,445
2024,7,2024-02-16,zapallo,zapallo,,,,u,550
2024,8,2024-02-23,aguacate criollo,aguacate_criollo,,,,u,550
2024,8,2024-02-23,aguacate Hass,aguacate_hass,,,,kg,2165
2024,8,2024-02-23,apio verde,apio_verde,,,,mata,1415
2024,8,2024-02-23,ayote sazón,ayote_sazon,,,,kg,615
2024,8,2024-02-23,ayote tierno,ayote_tierno,,,,u,610
2024,8,2024-02-23,banano criollo,banano_criollo,,,,u,40
2024,8,2024-02-23,brócoli,brocoli,,,,kg,1455
2024,8,2024-02-23,camote,camote,,,,kg,960
2024,8,2024-02-23,cebolla blanca,cebolla_blanca,,,suelta,kg,1340
2024,8,2024-02-23,cebolla blanca,cebolla_blanca,,,trenza,kg,1340
2024,8,2024-02-23,coliflor,coliflor,,,,u,1475
2024,8,2024-02-23,coco,coco,,,,u,500
2024,8,2024-02-23,culantro castilla,culantro_castilla,,,,rollo,125
2024,8,2024-02-23,chayote sazón blanco,chayote_sazon_blanco,,,,u,460
2024,8,2024-02-23,chayote tierno criollo,chayote_tierno_criollo,,,,u,405
2024,8,2024-02-23,chayote tierno quelite,chayote_tierno_quelite,,,,u,160
2024,8,2024-02-23,chile dulce,chile_dulce,1,,,u,410
2024,8,2024-02-23,elote,elote,,,,u,170
2024,8,2024-02-23,fresa,fresa,,,,kg,2765
2024,8,2024-02-23,frijol tierno,frijol_tierno,,,,kg,1950
2024,8,2024-02-23,huevos,huevos,,,,kg,1500
2024,8,2024-02-23,lechuga americana,lechuga_americana,,,,u,270
2024,8,2024-02-23,limón mandarino,limon_mandarino,,,,u,115
2024,8,2024-02-23,limón mesino,limon_mesino,,,,u,215
2024,8,2024-02-23,manga,manga,,P,,kg,1180
2024,8,2024-02-23,maracuyá,maracuya,,,,kg,1070
2024,8,2024-02-23,mora,mora,,,,kg,2465
2024,8,2024-02-23,melón cantalupo,melon_cantalupo,,,,kg,650
2024,8,2024-02-23,naranja,naranja,,,,u,125
2024,8,2024-02-23,ñampí,nampi,,,,kg,965
2024,8,2024-02-23,papa amarilla,papa_amarilla,,,,kg,755
2024,8,2024-02-23,papa blanca,papa_blanca,,,,kg,780
2024,8,2024-02-23,papaya,papaya,,,,kg,400
2024,8,2024-02-23,pepino,pepino,,,,kg,490
2024,8,2024-02-23,piña,pina,,G,,u,1030
2024,8,2024-02-23,plátano,platano,,,,u,195
2024,8,2024-02-23,remolacha,remolacha,,,,u,470
2024,8,2024-02-23,repollo verde,repollo_verde,,,,kg,1025
2024,8,2024-02-23,sandía,sandia,,,,kg,470
2024,8,2024-02-23,tiquisque,tiquisque,,,,kg,1765
2024,8,2024-02-23,tomate,tomate,1,,,kg,810
2024,8,2024-02-23,vainica,vainica,,,,kg,1395
2024,8,2024-02-23,yuca,yuca,,,corriente,kg,350
2024,8,2024-02-23,yuca,yuca,,,parafinada,kg,400
2024,8,2024-02-23,zanahoria,zanahoria,,,,kg,470
2024,8,2024-02-23,zapallo,zapallo,,,,u,550
2024,9,2024-03-01,aguacate criollo,aguacate_criollo,,,,u,550
2024,9,2024-03-01,aguacate Hass,aguacate_hass,,,,kg,2085
2024,9,2024-03-01,apio verde,apio_verde,,,,mata,1175
2024,9,2024-03-01,ayote sazón,ayote_sazon,,,,kg,605
2024,9,2024-03-01,ayote tierno,ayote_tierno,,,,u,710
2024,9,2024-03-01,banano criollo,banano_criollo,,,,u,40
2024,9,2024-03-01,brócoli,brocoli,,,,kg,1510
2024,9,2024-03-01,camote,camote,,,,kg,1040
2024,9,2024-03-01,cebolla blanca,cebolla_blanca,,,suelta,kg,1290
2024,9,2024-03-01,cebolla blanca,cebolla_blanca,,,trenza,kg,1275
2024,9,2024-03-01,coliflor,coliflor,,,,u,1550
2024,9,2024-03-01,coco,coco,,,,u,495
2024,9,2024-03-01,culantro castilla,culantro_castilla,,,,rollo,125
2024,9,2024-03-01,chayote sazón blanco,chayote_sazon_blanco,,,,u,470
2024,9,2024-03-01,chayote tierno criollo,chayote_tierno_criollo,,,,u,460
2024,9,2024-03-01,chayote tierno quelite,chayote_tierno_quelite,,,,u,200
2024,9,2024-03-01,chile dulce,chile_dulce,1,,,u,320
2024,9,2024-03-01,elote,elote,,,,u,170
2024,9,2024-03-01,fresa,fresa,,,,kg,2765
2024,9,2024-03-01,frijol tierno,frijol_tierno,,,,kg,1950
2024,9,2024-03-01,huevos,huevos,,,,kg,1500
2024,9,2024-03-01,lechuga americana,lechuga_americana,,,,u,235
2024,9,2024-03-01,limón mandarino,limon_mandarino,,,,u,120
2024,9,2024-03-01,limón mesino,limon_mesino,,,,u,215
2024,9,2024-03-01,manga,manga,,P,,kg,1150
2024,9,2024-03-01,maracuyá,maracuya,,,,kg,1140
2024,9,2024-03-01,mora,mora,,,,kg,2465
2024,9,2024-03-01,melón cantalupo,melon_cantalupo,,,,kg,715
2024,9,2024-03-01,naranja,naranja,,,,u,125
2024,9,2024-03-01,ñampí,nampi,,,,kg,965
2024,9,2024-03-01,papa amarilla,papa_amarilla,,,,kg,810
2024,9,2024-03-01,papa blanca,papa_blanca,,,,kg,810
2024,9,2024-03-01,papaya,papaya,,,,kg,400
2024,9,2024-03-01,pepino,pepino,,,,kg,675
2024,9,2024-03-01,piña,pina,,G,,u,1030
2024,9,2024-03-01,plátano,platano,,,,u,195
2024,9,2024-03-01,remolacha,remolacha,,,,u,430
2024,9,2024-03-01,repollo verde,repollo_verde,,,,kg,990
2024,9,2024-03-01,sandía,sandia,,,,kg,470
2024,9,2024-03-01,tiquisque,tiquisque,,,,kg,1765
2024,9,2024-03-01,tomate,tomate,1,,,kg,1445
2024,9,2024-03-01,vainica,vainica,,,,kg,2160
2024,9,2024-03-01,yuca,yuca,,,corriente,kg,350
2024,9,2024-03-01,yuca,yuca,,,parafinada,kg,380
2024,9,2024-03-01,zanahoria,zanahoria,,,,kg,485
2024,9,2024-03-01,zapallo,zapallo,,,,u,550
2024,10,2024-03-08,aguacate criollo,aguacate_criollo,,,,u,500
2024,10,2024-03-08,aguacate Hass,aguacate_hass,,,,kg,2235
2024,10,2024-03-08,apio verde,apio_verde,,,,mata,1175
2024,10,2024-03-08,ayote sazón,ayote_sazon,,,,kg,595
2024,10,2024-03-08,ayote tierno,ayote_tierno,,,,u,825
2024,10,2024-03-08,banano criollo,banano_criollo,,,,u,40
2024,10,2024-03-08,brócoli,brocoli,,,,kg,1315
2024,10,2024-03-08,camote,camote,,,,kg,1040
2024,10,2024-03-08,cebolla blanca,cebolla_blanca,,,suelta,kg,1190
2024,10,2024-03-08,cebolla blanca,cebolla_blanca,,,trenza,kg,1190
2024,10,2024-03-08,coliflor,coliflor,,,,u,1450
2024,10,2024-03-08,coco,coco,,,,u,490
2024,10,2024-03-08,culantro castilla,culantro_castilla,,,,rollo,145
2024,10,2024-03-08,chayote sazón blanco,chayote_sazon_blanco,,,,u,555
2024,10,2024-03-08,chayote tierno criollo,chayote_tierno_criollo,,,,u,510
2024,10,2024-03-08,chayote tierno quelite,chayote_tierno_quelite,,,,u,170
2024,10,2024-03-08,chile dulce,chile_dulce,1,,,u,310
2024,10,2024-03-08,elote,elote,,,,u,245
2024,10,2024-03-08,fresa,fresa,,,,kg,2815
2024,10,2024-03-08,frijol tierno,frijol_tierno,,,,kg,1950
2024,10,2024-03-08,huevos,huevos,,,,kg,1605
2024,10,2024-03-08,lechuga americana,lechuga_americana,,,,u,230
2024,10,2024-03-08,limón mandarino,limon_mandarino,,,,u,165
2024,10,2024-03-08,limón mesino,limon_mesino,,,,u,220
2024,10,2024-03-08,manga,manga,,P,,kg,980
2024,10,2024-03-08,maracuyá,maracuya,,,,kg,1125
2024,10,2024-03-08,mora,mora,,,,kg,2390
2024,10,2024-03-08,melón cantalupo,melon_cantalupo,,,,kg,725
2024,10,2024-03-08,naranja,naranja,,,,u,125
2024,10,2024-03-08,ñampí,nampi,,,,kg,965
2024,10,2024-03-08,papa amarilla,papa_amarilla,,,,kg,960
2024,10,2024-03-08,papa blanca,papa_blanca,,,,kg,960
2024,10,2024-03-08,papaya,papaya,,,,kg,430
2024,10,2024-03-08,pepino,pepino,,,,kg,595
2024,10,2024-03-08,piña,pina,,G,,u,1105
2024,10,2024-03-08,plátano,platano,,,,u,195
2024,10,2024-03-08,remolacha,remolacha,,,,u,420
2024,10,2024-03-08,repollo verde,repollo_verde,,,,kg,940
2024,10,2024-03-08,sandía,sandia,,,,kg,455
2024,10,2024-03-08,tiquisque,tiquisque,,,,kg,1335
2024,10,2024-03-08,tomate,tomate,1,,,kg,1275
2024,10,2024-03-08,vainica,vainica,,,,kg,2190
2024,10,2024-03-08,yuca,yuca,,,corriente,kg,375
2024,10,2024-03-08,yuca,yuca,,,parafinada,kg,405
2024,10,2024-03-08,zanahoria,zanahoria,,,,kg,470
2024,10,2024-03-08,zapallo,zapallo,,,,u,550
2024,11,2024-03-15,aguacate criollo,aguacate_criollo,,,,u,500
2024,11,2024-03-15,aguacate Hass,aguacate_hass,,,,kg,2235
2024,11,2024-03-15,apio verde,apio_verde,,,,mata,1175
2024,11,2024-03-15,ayote sazón,ayote_sazon,,,,kg,605
2024,11,2024-03-15,ayote tierno,ayote_tierno,,,,u,525
2024,11,2024-03-15,banano criollo,banano_criollo,,,,u,40
2024,11,2024-03-15,brócoli,brocoli,,,,kg,1215
2024,11,2024-03-15,camote,camote,,,,kg,960
2024,11,2024-03-15,cebolla blanca,cebolla_blanca,,,suelta,kg,1125
2024,11,2024-03-15,cebolla blanca,cebolla_blanca,,,trenza,kg,1125
2024,11,2024-03-15,coliflor,coliflor,,,,u,1130
2024,11,2024-03-15,coco,coco,,,,u,490
2024,11,2024-03-15,culantro castilla,culantro_castilla,,,,rollo,135
2024,11,2024-03-15,chayote sazón blanco,chayote_sazon_blanco,,,,u,455
2024,11,2024-03-15,chayote tierno criollo,chayote_tierno_criollo,,,,u,470
2024,11,2024-03-15,chayote tierno quelite,chayote_tierno_quelite,,,,u,170
2024,11,2024-03-15,chile dulce,chile_dulce,1,,,u,300
2024,11,2024-03-15,elote,elote,,,,u,170
2024,11,2024-03-15,fresa,fresa,,,,kg,2895
2024,11,2024-03-15,frijol tierno,frijol_tierno,,,,kg,1950
